word_id,label,person_id,angle,src_path,cropped_path,segment_start,segment_end
0037,감기,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0037_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0037_감기/P06/NIA_SL_WORD0037_REAL06_F.mp4,1.523,3.209
0037,감기,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0037_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0037_감기/P06/NIA_SL_WORD0037_REAL06_L.mp4,1.523,3.209
0037,감기,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0037_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0037_감기/P06/NIA_SL_WORD0037_REAL06_R.mp4,1.523,3.209
0037,감기,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0037_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0037_감기/P06/NIA_SL_WORD0037_REAL06_U.mp4,1.523,3.209
0039,변비,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0039_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0039_변비/P06/NIA_SL_WORD0039_REAL06_D.mp4,2.122,3.847
0039,변비,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0039_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0039_변비/P06/NIA_SL_WORD0039_REAL06_F.mp4,2.122,3.847
0039,변비,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0039_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0039_변비/P06/NIA_SL_WORD0039_REAL06_L.mp4,2.122,3.847
0039,변비,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0039_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0039_변비/P06/NIA_SL_WORD0039_REAL06_R.mp4,2.122,3.847
0039,변비,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0039_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0039_변비/P06/NIA_SL_WORD0039_REAL06_U.mp4,2.122,3.847
0040,병명,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0040_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0040_병명/P06/NIA_SL_WORD0040_REAL06_D.mp4,1.187,2.808
0040,병명,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0040_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0040_병명/P06/NIA_SL_WORD0040_REAL06_F.mp4,1.187,2.808
0040,병명,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0040_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0040_병명/P06/NIA_SL_WORD0040_REAL06_L.mp4,1.187,2.808
0040,병명,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0040_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0040_병명/P06/NIA_SL_WORD0040_REAL06_R.mp4,1.187,2.808
0040,병명,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0040_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0040_병명/P06/NIA_SL_WORD0040_REAL06_U.mp4,1.187,2.808
0041,보건소,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0041_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0041_보건소/P06/NIA_SL_WORD0041_REAL06_D.mp4,1.315,3.692
0041,보건소,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0041_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0041_보건소/P06/NIA_SL_WORD0041_REAL06_F.mp4,1.315,3.692
0041,보건소,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0041_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0041_보건소/P06/NIA_SL_WORD0041_REAL06_L.mp4,1.315,3.692
0041,보건소,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0041_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0041_보건소/P06/NIA_SL_WORD0041_REAL06_R.mp4,1.315,3.692
0041,보건소,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0041_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0041_보건소/P06/NIA_SL_WORD0041_REAL06_U.mp4,1.315,3.692
0042,불면증,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0042_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0042_불면증/P06/NIA_SL_WORD0042_REAL06_D.mp4,1.34,3.586
0042,불면증,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0042_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0042_불면증/P06/NIA_SL_WORD0042_REAL06_F.mp4,1.34,3.586
0042,불면증,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0042_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0042_불면증/P06/NIA_SL_WORD0042_REAL06_L.mp4,1.34,3.586
0042,불면증,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0042_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0042_불면증/P06/NIA_SL_WORD0042_REAL06_R.mp4,1.34,3.586
0042,불면증,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0042_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0042_불면증/P06/NIA_SL_WORD0042_REAL06_U.mp4,1.34,3.586
0046,설사,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0046_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0046_설사/P06/NIA_SL_WORD0046_REAL06_D.mp4,1.227,2.952
0046,설사,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0046_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0046_설사/P06/NIA_SL_WORD0046_REAL06_F.mp4,1.227,2.952
0046,설사,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0046_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0046_설사/P06/NIA_SL_WORD0046_REAL06_L.mp4,1.227,2.952
0046,설사,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0046_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0046_설사/P06/NIA_SL_WORD0046_REAL06_R.mp4,1.227,2.952
0046,설사,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0046_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0046_설사/P06/NIA_SL_WORD0046_REAL06_U.mp4,1.227,2.952
0062,진단서,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0062_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0062_진단서/P06/NIA_SL_WORD0062_REAL06_D.mp4,1.325,3.528
0062,진단서,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0062_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0062_진단서/P06/NIA_SL_WORD0062_REAL06_F.mp4,1.325,3.528
0062,진단서,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0062_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0062_진단서/P06/NIA_SL_WORD0062_REAL06_L.mp4,1.325,3.528
0062,진단서,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0062_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0062_진단서/P06/NIA_SL_WORD0062_REAL06_R.mp4,1.325,3.528
0062,진단서,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0062_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0062_진단서/P06/NIA_SL_WORD0062_REAL06_U.mp4,1.325,3.528
0064,치료,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0064_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0064_치료/P06/NIA_SL_WORD0064_REAL06_D.mp4,1.429,3.193
0064,치료,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0064_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0064_치료/P06/NIA_SL_WORD0064_REAL06_F.mp4,1.429,3.193
0064,치료,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0064_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0064_치료/P06/NIA_SL_WORD0064_REAL06_L.mp4,1.429,3.193
0064,치료,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0064_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0064_치료/P06/NIA_SL_WORD0064_REAL06_R.mp4,1.429,3.193
0064,치료,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0064_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0064_치료/P06/NIA_SL_WORD0064_REAL06_U.mp4,1.429,3.193
0065,치료법,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0065_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0065_치료법/P06/NIA_SL_WORD0065_REAL06_D.mp4,1.686,4.011
0065,치료법,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0065_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0065_치료법/P06/NIA_SL_WORD0065_REAL06_F.mp4,1.686,4.011
0065,치료법,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0065_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0065_치료법/P06/NIA_SL_WORD0065_REAL06_L.mp4,1.686,4.011
0065,치료법,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0065_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0065_치료법/P06/NIA_SL_WORD0065_REAL06_R.mp4,1.686,4.011
0065,치료법,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0065_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0065_치료법/P06/NIA_SL_WORD0065_REAL06_U.mp4,1.686,4.011
0163,의사,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0163_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0163_의사/P06/NIA_SL_WORD0163_REAL06_D.mp4,1.9,3.379
0163,의사,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0163_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0163_의사/P06/NIA_SL_WORD0163_REAL06_F.mp4,1.9,3.379
0163,의사,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0163_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0163_의사/P06/NIA_SL_WORD0163_REAL06_L.mp4,1.9,3.379
0163,의사,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0163_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0163_의사/P06/NIA_SL_WORD0163_REAL06_R.mp4,1.9,3.379
0163,의사,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0163_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0163_의사/P06/NIA_SL_WORD0163_REAL06_U.mp4,1.9,3.379
0187,간호사,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0187_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0187_간호사/P06/NIA_SL_WORD0187_REAL06_D.mp4,1.51,3.329
0187,간호사,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0187_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0187_간호사/P06/NIA_SL_WORD0187_REAL06_F.mp4,1.51,3.329
0187,간호사,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0187_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0187_간호사/P06/NIA_SL_WORD0187_REAL06_L.mp4,1.51,3.329
0187,간호사,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0187_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0187_간호사/P06/NIA_SL_WORD0187_REAL06_R.mp4,1.51,3.329
0187,간호사,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0187_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0187_간호사/P06/NIA_SL_WORD0187_REAL06_U.mp4,1.51,3.329
0400,정밀검사,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0400_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0400_정밀검사/P06/NIA_SL_WORD0400_REAL06_D.mp4,0.95,2.94
0400,정밀검사,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0400_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0400_정밀검사/P06/NIA_SL_WORD0400_REAL06_F.mp4,0.95,2.94
0400,정밀검사,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0400_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0400_정밀검사/P06/NIA_SL_WORD0400_REAL06_L.mp4,0.95,2.94
0400,정밀검사,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0400_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0400_정밀검사/P06/NIA_SL_WORD0400_REAL06_R.mp4,0.95,2.94
0400,정밀검사,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0400_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0400_정밀검사/P06/NIA_SL_WORD0400_REAL06_U.mp4,0.95,2.94
0572,환자실,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0572_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0572_환자실/P06/NIA_SL_WORD0572_REAL06_D.mp4,1.391,3.621
0572,환자실,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0572_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0572_환자실/P06/NIA_SL_WORD0572_REAL06_F.mp4,1.391,3.621
0572,환자실,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0572_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0572_환자실/P06/NIA_SL_WORD0572_REAL06_L.mp4,1.391,3.621
0572,환자실,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0572_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0572_환자실/P06/NIA_SL_WORD0572_REAL06_R.mp4,1.391,3.621
0572,환자실,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0572_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0572_환자실/P06/NIA_SL_WORD0572_REAL06_U.mp4,1.391,3.621
0689,통증,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0689_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0689_통증/P06/NIA_SL_WORD0689_REAL06_D.mp4,1.706,3.272
0689,통증,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0689_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0689_통증/P06/NIA_SL_WORD0689_REAL06_F.mp4,1.706,3.272
0689,통증,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0689_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0689_통증/P06/NIA_SL_WORD0689_REAL06_L.mp4,1.706,3.272
0689,통증,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0689_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0689_통증/P06/NIA_SL_WORD0689_REAL06_R.mp4,1.706,3.272
0689,통증,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0689_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0689_통증/P06/NIA_SL_WORD0689_REAL06_U.mp4,1.706,3.272
0885,치료제,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0885_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0885_치료제/P06/NIA_SL_WORD0885_REAL06_D.mp4,1.149,3.163
0885,치료제,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0885_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0885_치료제/P06/NIA_SL_WORD0885_REAL06_F.mp4,1.149,3.163
0885,치료제,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0885_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0885_치료제/P06/NIA_SL_WORD0885_REAL06_L.mp4,1.149,3.163
0885,치료제,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0885_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0885_치료제/P06/NIA_SL_WORD0885_REAL06_R.mp4,1.149,3.163
0885,치료제,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD0885_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0885_치료제/P06/NIA_SL_WORD0885_REAL06_U.mp4,1.149,3.163
1115,건강,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1115_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1115_건강/P06/NIA_SL_WORD1115_REAL06_D.mp4,1.108,2.237
1115,건강,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1115_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1115_건강/P06/NIA_SL_WORD1115_REAL06_F.mp4,1.108,2.237
1115,건강,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1115_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1115_건강/P06/NIA_SL_WORD1115_REAL06_L.mp4,1.108,2.237
1115,건강,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1115_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1115_건강/P06/NIA_SL_WORD1115_REAL06_R.mp4,1.108,2.237
1115,건강,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1115_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1115_건강/P06/NIA_SL_WORD1115_REAL06_U.mp4,1.108,2.237
1129,검사,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1129_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1129_검사/P06/NIA_SL_WORD1129_REAL06_D.mp4,1.626,2.926
1129,검사,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1129_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1129_검사/P06/NIA_SL_WORD1129_REAL06_F.mp4,1.626,2.926
1129,검사,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1129_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1129_검사/P06/NIA_SL_WORD1129_REAL06_L.mp4,1.626,2.926
1129,검사,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1129_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1129_검사/P06/NIA_SL_WORD1129_REAL06_R.mp4,1.626,2.926
1129,검사,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1129_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1129_검사/P06/NIA_SL_WORD1129_REAL06_U.mp4,1.626,2.926
1158,피곤하다,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1158_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1158_피곤하다/P06/NIA_SL_WORD1158_REAL06_D.mp4,1.655,3.02
1158,피곤하다,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1158_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1158_피곤하다/P06/NIA_SL_WORD1158_REAL06_F.mp4,1.655,3.02
1158,피곤하다,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1158_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1158_피곤하다/P06/NIA_SL_WORD1158_REAL06_L.mp4,1.655,3.02
1158,피곤하다,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1158_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1158_피곤하다/P06/NIA_SL_WORD1158_REAL06_R.mp4,1.655,3.02
1158,피곤하다,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1158_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1158_피곤하다/P06/NIA_SL_WORD1158_REAL06_U.mp4,1.655,3.02
1496,병원,06,D,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1496_REAL06_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1496_병원/P06/NIA_SL_WORD1496_REAL06_D.mp4,1.679,2.58
1496,병원,06,F,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1496_REAL06_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1496_병원/P06/NIA_SL_WORD1496_REAL06_F.mp4,1.679,2.58
1496,병원,06,L,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1496_REAL06_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1496_병원/P06/NIA_SL_WORD1496_REAL06_L.mp4,1.679,2.58
1496,병원,06,R,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1496_REAL06_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1496_병원/P06/NIA_SL_WORD1496_REAL06_R.mp4,1.679,2.58
1496,병원,06,U,/content/drive/MyDrive/preprocessing/raw_videos/P06/12/NIA_SL_WORD1496_REAL06_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1496_병원/P06/NIA_SL_WORD1496_REAL06_U.mp4,1.679,2.58
0029,검사,07,D,/content/drive/MyDrive/preprocessing/raw_videos/P07/14/NIA_SL_WORD0029_REAL07_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0029_검사/P07/NIA_SL_WORD0029_REAL07_D.mp4,1.055,2.793
0029,검사,07,F,/content/drive/MyDrive/preprocessing/raw_videos/P07/14/NIA_SL_WORD0029_REAL07_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0029_검사/P07/NIA_SL_WORD0029_REAL07_F.mp4,1.055,2.793
0029,검사,07,L,/content/drive/MyDrive/preprocessing/raw_videos/P07/14/NIA_SL_WORD0029_REAL07_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0029_검사/P07/NIA_SL_WORD0029_REAL07_L.mp4,1.055,2.793
0029,검사,07,R,/content/drive/MyDrive/preprocessing/raw_videos/P07/14/NIA_SL_WORD0029_REAL07_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0029_검사/P07/NIA_SL_WORD0029_REAL07_R.mp4,1.055,2.793
0029,검사,07,U,/content/drive/MyDrive/preprocessing/raw_videos/P07/14/NIA_SL_WORD0029_REAL07_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0029_검사/P07/NIA_SL_WORD0029_REAL07_U.mp4,1.055,2.793
0033,당뇨병,07,D,/content/drive/MyDrive/preprocessing/raw_videos/P07/14/NIA_SL_WORD0033_REAL07_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0033_당뇨병/P07/NIA_SL_WORD0033_REAL07_D.mp4,2.373,4.57
0033,당뇨병,07,F,/content/drive/MyDrive/preprocessing/raw_videos/P07/14/NIA_SL_WORD0033_REAL07_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0033_당뇨병/P07/NIA_SL_WORD0033_REAL07_F.mp4,2.373,4.57
0033,당뇨병,07,L,/content/drive/MyDrive/preprocessing/raw_videos/P07/14/NIA_SL_WORD0033_REAL07_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0033_당뇨병/P07/NIA_SL_WORD0033_REAL07_L.mp4,2.373,4.57
0033,당뇨병,07,R,/content/drive/MyDrive/preprocessing/raw_videos/P07/14/NIA_SL_WORD0033_REAL07_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0033_당뇨병/P07/NIA_SL_WORD0033_REAL07_R.mp4,2.373,4.57
0033,당뇨병,07,U,/content/drive/MyDrive/preprocessing/raw_videos/P07/14/NIA_SL_WORD0033_REAL07_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0033_당뇨병/P07/NIA_SL_WORD0033_REAL07_U.mp4,2.373,4.57
